253,252,254,255,255,255,2,0,254,253,253,253,254,254,254,254,254,254,255,254,253,254,253,252,252,253,253,253,254,255,255,255,255,255,0,255,255,254,254,254,255,254,254,0,0,254,254,254,254,254,254,255,255,253,254,254,254,254,254,254,255,254,255,255,254,254,255,0,255,253,253,255,255,0,254,255,254,254,255,0,255,255,255,0,0,0,0,0,0,255,255,255,255,254,252,254,255,255,1,7,2,0,0,0,0,5,34,81,98,100,99,101,101,100,100,102,102,102,104,102,100,101,102,103,103,103,103,103,103,101,99,99,99,99,100,100,100,100,100,98,100,100,100,101,101,100,99,99,99,98,101,101,100,99,99,101,103,101,99,99,100,100,99,98,98,97,99,100,99,97,98,80,43,10,4,2,1,2,2,1,1,0,0,0,0,1,0,251,254,1,0,3,7,1,0,255,255,255,253,252,252,250,251,2,2,0,255,0,0,0,0,0,1,1,255,1,1,0,0,0,255,0,255,255,254,255,255,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,254,0,255,0,1,1,1,255,0,254,255,0,1,0,0,255,254,1,0,254,254,255,0,255,255,255,1,6,5,1,0,0,0,0,1,255,255,249,254,255,255,2,5
254,254,255,255,255,255,0,254,254,254,254,254,254,253,253,254,255,255,254,253,254,254,254,254,255,253,253,253,254,255,254,255,255,255,0,255,255,254,254,253,253,253,253,255,255,253,254,254,253,253,254,253,253,254,253,253,253,252,253,254,255,255,255,255,255,255,255,254,253,252,253,255,253,253,254,255,254,254,254,254,255,253,254,255,0,255,255,255,254,255,254,254,0,253,253,254,255,255,0,4,254,0,0,1,2,9,41,87,98,98,98,98,98,98,100,101,102,103,103,103,103,100,100,102,101,101,102,100,100,101,100,100,101,102,102,101,100,100,99,98,99,99,99,99,98,98,97,97,97,101,100,98,98,98,98,100,103,103,102,102,102,100,99,97,97,97,97,98,98,98,97,76,38,9,3,1,1,255,1,0,0,0,255,255,1,2,0,249,253,254,255,3,5,1,0,255,0,255,254,253,252,251,253,1,0,0,0,0,255,255,0,0,0,0,255,0,0,0,0,0,0,0,255,0,2,1,254,255,0,0,0,0,0,0,1,0,255,0,0,255,255,0,255,0,254,255,0,255,255,0,0,2,0,255,255,0,255,255,255,255,255,0,1,254,254,255,0,0,254,253,252,10,5,1,0,255,255,0,0,255,252,249,255,1,254,2,5
255,255,255,253,253,255,2,255,253,253,254,254,254,254,253,253,253,254,254,254,253,254,254,254,255,254,254,254,254,254,254,254,255,252,255,253,253,254,253,253,253,253,254,254,253,254,254,254,254,254,254,255,254,254,254,254,253,253,253,253,254,254,255,255,254,255,0,255,254,254,253,255,255,254,254,0,255,254,253,254,253,255,255,255,255,255,255,254,253,254,254,255,255,252,253,253,253,255,1,5,254,0,0,2,1,12,51,94,99,99,98,96,96,97,98,99,101,101,102,102,100,101,102,101,101,101,100,99,99,101,103,103,104,102,102,102,102,102,103,102,100,100,98,99,98,100,100,99,101,102,101,99,98,97,97,100,100,99,99,99,99,99,99,98,98,96,97,99,99,98,100,75,36,7,1,0,0,254,255,0,0,0,255,255,255,255,1,250,254,255,255,2,5,1,0,0,0,255,254,252,252,254,254,254,255,1,1,1,255,0,0,255,255,255,255,0,0,0,0,0,255,254,255,255,0,0,0,0,0,0,0,0,255,0,0,255,255,0,0,255,254,255,255,0,255,255,0,0,255,255,1,2,255,254,255,255,255,255,254,255,255,0,1,255,255,254,0,0,255,255,253,6,4,255,255,0,0,0,0,0,255,249,2,2,1,3,6
253,254,253,254,254,0,255,0,255,253,253,253,255,254,255,253,254,254,254,254,253,254,254,254,254,253,254,255,254,255,255,254,254,253,254,254,253,254,254,253,253,253,254,253,253,255,255,255,254,254,255,255,255,255,254,254,253,254,254,254,254,254,253,254,253,254,254,255,255,255,255,255,255,255,255,0,0,0,254,253,253,253,254,255,255,255,254,254,253,254,0,255,0,254,254,254,255,0,255,5,254,255,0,0,1,17,57,95,96,96,95,95,96,97,97,97,97,99,102,101,101,100,100,101,100,99,99,100,100,100,103,103,102,101,101,102,101,102,103,103,102,101,100,100,101,101,101,102,102,102,103,101,99,99,98,98,98,97,97,97,97,98,98,97,97,98,99,99,98,97,96,73,34,6,1,0,0,255,0,0,0,255,255,0,254,253,252,250,0,255,254,2,4,0,255,0,0,255,254,253,253,251,251,254,0,0,255,255,255,0,0,255,0,255,0,0,0,1,0,0,255,0,0,0,1,0,0,1,1,0,0,0,0,0,0,255,255,255,255,255,255,0,0,255,1,0,255,255,255,1,2,2,1,0,254,255,254,254,254,254,255,0,2,255,254,255,0,0,0,1,1,4,4,0,255,0,0,0,1,1,1,250,1,0,255,3,8
253,251,254,254,254,1,1,0,0,254,254,254,254,253,254,254,254,254,254,255,254,254,254,254,255,255,254,254,254,254,253,254,255,255,254,253,254,254,254,254,255,255,254,254,254,255,254,254,254,254,254,255,255,254,255,254,253,253,255,255,255,255,254,254,254,254,254,254,254,255,255,254,254,255,1,0,255,255,255,255,253,254,255,255,255,255,254,254,254,255,254,0,255,255,255,0,255,254,255,3,255,255,1,2,2,20,62,97,97,98,99,100,100,99,98,97,97,99,98,100,99,99,99,101,101,100,98,100,100,100,102,101,99,99,99,99,100,100,100,101,100,100,102,101,102,104,104,103,102,102,104,102,100,99,98,97,97,98,97,98,98,97,98,98,99,100,101,100,98,96,96,68,29,8,4,1,0,0,0,0,0,255,0,255,255,255,252,249,252,254,0,5,6,0,0,0,255,0,255,254,253,251,251,253,254,0,254,254,254,255,255,255,0,0,255,0,255,0,255,255,255,0,0,0,255,0,255,0,255,254,254,254,255,255,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,255,0,0,2,0,253,254,255,255,0,0,0,0,254,254,0,255,255,254,255,2,5,5,0,1,1,255,255,0,1,0,249,254,255,255,255,7
255,252,255,254,253,0,1,0,255,255,255,254,254,253,254,254,254,254,254,254,253,254,254,254,254,255,254,253,254,253,254,255,255,0,254,253,254,0,255,255,255,255,254,253,254,254,254,254,255,254,253,254,254,254,254,255,254,253,254,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,254,254,253,253,255,255,254,254,254,254,254,255,255,255,0,255,0,255,255,1,255,254,0,4,1,1,0,1,3,22,68,98,99,101,102,103,101,100,100,101,100,100,100,101,99,99,101,101,101,101,101,101,101,100,100,100,99,98,99,100,101,100,98,99,100,101,102,103,103,102,102,103,104,101,102,103,101,100,98,97,98,99,99,100,99,98,98,98,100,100,100,99,98,97,97,68,28,7,3,1,0,0,1,1,1,1,0,255,254,255,254,249,252,0,1,4,4,0,255,255,255,255,254,253,250,252,254,254,255,0,0,255,255,255,255,0,1,1,1,1,1,255,255,255,255,0,0,0,254,255,254,255,255,254,254,255,0,0,0,0,0,255,0,0,0,0,0,1,0,0,1,255,255,255,255,0,255,2,0,255,254,255,255,1,2,1,0,0,0,1,254,254,254,0,1,4,6,255,1,0,0,255,255,255,255,251,254,0,1,254,9
252,253,0,254,253,255,0,1,255,254,255,255,255,254,254,254,255,254,254,254,253,253,253,253,254,254,254,254,254,255,254,255,255,255,255,254,254,255,254,255,255,255,254,254,254,254,254,255,254,253,253,254,254,254,254,254,255,253,254,254,255,255,254,255,255,255,0,254,254,0,0,0,0,255,254,254,255,254,252,253,255,254,254,254,254,254,254,254,254,255,255,254,255,254,255,1,0,255,1,2,255,255,0,2,5,27,75,98,100,101,101,101,100,101,102,103,103,103,102,101,99,101,103,102,100,99,100,102,102,101,100,99,98,98,99,100,100,100,101,101,101,101,102,102,102,101,101,101,102,102,102,103,101,100,99,98,99,102,99,101,100,100,98,99,100,101,100,98,98,98,99,66,26,5,2,0,0,2,1,1,1,1,2,1,255,0,255,249,252,0,1,5,6,0,254,255,254,255,254,251,251,253,254,255,0,1,1,0,0,255,0,0,0,0,2,1,2,0,255,0,0,0,0,255,254,0,0,0,0,0,255,255,0,0,0,0,0,0,1,0,0,0,0,0,255,255,0,255,255,0,0,0,255,0,254,1,254,254,255,0,1,1,0,0,255,1,255,254,255,255,255,1,6,3,255,255,0,255,255,255,253,250,255,0,0,255,9
251,252,0,255,253,254,0,0,254,253,255,255,255,255,254,254,254,255,255,254,253,252,252,253,255,255,254,254,254,255,0,254,255,255,254,255,254,254,254,255,255,254,255,255,255,254,254,254,253,254,253,254,254,255,255,254,254,253,253,254,254,255,255,254,255,255,254,254,254,255,254,254,254,254,254,254,255,255,252,254,255,254,254,254,254,254,255,254,255,254,254,255,1,254,253,0,0,2,4,2,0,255,0,2,7,32,82,98,99,101,100,100,99,100,103,104,103,103,101,100,99,100,100,99,99,97,99,101,101,101,101,101,100,100,101,100,100,103,103,102,101,101,101,101,101,100,101,100,101,101,101,101,101,100,99,99,101,104,101,100,99,100,99,99,100,100,98,97,98,98,99,65,23,3,0,0,1,1,255,255,255,0,0,1,0,0,2,250,254,0,2,7,6,1,0,255,255,254,253,253,251,252,254,255,1,1,255,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,255,0,0,0,0,0,0,255,0,0,1,1,0,255,0,0,0,255,255,0,0,254,255,0,0,255,255,255,0,0,0,0,0,0,0,254,0,255,0,255,0,255,2,6,2,0,255,1,255,255,255,252,250,255,1,0,0,9
251,253,254,254,252,253,0,2,254,253,254,254,254,254,254,255,255,255,255,253,253,253,253,253,254,254,254,255,255,255,254,254,254,254,255,255,254,253,253,255,254,254,254,254,254,255,255,254,254,254,254,253,254,0,0,255,254,252,253,254,255,254,254,254,253,254,253,254,255,254,254,254,253,255,255,254,255,255,255,254,254,254,255,0,255,255,255,0,1,255,254,255,255,252,252,255,255,1,4,3,2,0,1,2,8,36,88,98,100,102,102,102,101,102,104,103,102,101,100,100,99,99,97,98,99,98,98,101,102,102,103,103,102,102,101,101,102,103,103,102,101,101,99,98,98,98,100,100,100,100,100,101,100,99,100,101,104,103,102,100,99,100,101,100,99,98,98,97,100,98,99,62,23,6,2,0,0,0,255,255,254,255,0,255,255,255,0,252,255,254,1,6,6,1,254,255,0,255,253,253,251,252,254,0,1,0,0,255,0,0,254,255,255,0,1,0,0,0,0,0,1,1,2,1,255,255,0,0,0,0,0,1,1,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,0,254,254,255,0,0,0,255,1,2,1,0,0,255,255,255,0,255,255,255,0,0,2,4,5,3,1,0,0,1,255,255,253,251,255,1,2,3,11
253,1,254,254,253,254,1,1,255,254,255,255,254,254,254,253,254,254,254,253,254,254,254,254,254,254,254,255,254,254,253,254,255,254,254,254,254,253,253,255,253,254,254,254,253,254,255,254,254,254,253,254,254,255,255,254,254,252,253,255,255,254,254,254,254,254,254,255,255,253,254,254,253,255,255,254,253,255,255,255,255,254,255,0,1,0,254,255,0,255,255,255,253,251,252,0,255,255,2,3,2,1,2,3,10,42,94,97,100,102,103,103,103,102,103,102,101,99,99,100,100,100,98,98,99,98,99,100,101,102,103,103,102,102,103,103,104,103,102,101,100,100,98,96,98,97,99,99,100,100,100,100,101,101,101,101,102,102,101,101,100,101,101,100,98,97,99,98,100,97,97,59,21,7,3,1,1,1,0,255,254,255,255,255,254,254,255,253,253,254,255,6,6,0,254,254,0,254,253,253,250,253,255,1,1,0,0,254,255,0,255,254,254,255,0,0,0,1,1,1,1,1,2,0,255,0,0,0,0,0,255,0,0,0,255,255,0,0,255,255,0,1,0,255,255,255,255,255,255,254,254,254,0,1,1,255,1,0,0,0,255,255,255,255,255,255,255,0,0,0,2,3,4,3,0,0,0,0,0,255,252,251,253,0,2,3,12
255,2,255,254,255,255,2,1,254,254,255,254,254,254,254,254,253,253,253,253,254,253,254,254,253,254,254,255,253,254,253,254,254,254,254,254,254,253,254,254,254,255,255,254,253,253,254,254,254,254,254,254,254,254,254,254,254,254,254,255,0,254,254,255,0,255,255,255,0,253,254,253,254,254,254,254,254,255,255,255,255,255,1,1,0,0,254,0,0,255,255,255,255,252,253,1,255,253,255,2,2,1,1,2,12,47,98,97,97,99,99,100,101,100,101,101,101,99,99,100,100,100,100,99,100,98,99,99,99,100,101,101,101,101,102,104,105,103,101,99,99,99,98,98,99,99,100,99,100,99,100,100,102,102,102,101,100,99,100,101,102,102,102,100,98,97,99,99,98,97,93,54,18,5,2,1,1,0,2,0,255,255,255,255,254,255,0,253,253,254,255,6,6,0,254,255,255,255,254,253,252,252,0,3,0,255,255,255,1,0,0,255,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,255,255,0,254,255,0,0,0,0,0,1,0,255,255,254,255,0,0,255,254,255,0,1,1,255,0,255,255,255,0,255,255,0,254,255,255,0,0,255,255,2,3,0,255,255,0,0,0,255,252,251,253,0,0,1,11
254,255,255,253,255,255,0,0,254,254,253,254,254,255,254,254,254,253,252,253,253,254,254,253,254,253,254,0,255,255,255,255,254,254,254,254,253,252,253,253,253,254,255,255,255,254,255,254,253,253,255,254,254,254,254,255,255,254,254,255,0,0,255,255,255,255,254,0,0,254,254,254,254,254,254,254,255,254,254,0,0,0,1,0,255,255,255,0,1,255,255,255,254,252,253,3,1,254,255,2,2,0,0,2,13,51,101,98,97,97,99,99,99,99,100,102,102,101,98,101,101,99,99,100,100,99,100,100,100,100,99,100,100,99,101,103,103,102,101,99,99,99,99,100,103,103,103,102,101,98,100,101,101,102,102,100,100,101,101,100,99,101,101,100,100,98,99,98,97,99,90,50,16,4,1,1,0,255,2,255,255,0,0,1,255,1,255,250,254,255,255,5,7,1,255,254,255,1,254,254,252,251,1,5,255,254,254,1,2,1,0,0,1,0,0,0,0,0,255,255,0,0,255,254,255,0,0,0,1,2,1,0,255,0,255,255,0,0,1,0,0,0,255,0,255,0,255,0,1,255,0,255,0,1,0,255,0,1,255,255,0,0,0,0,255,255,255,1,1,255,254,3,4,0,255,255,0,1,0,0,252,252,255,0,0,0,10
253,253,254,255,255,255,2,255,253,253,253,253,254,254,254,254,255,254,253,253,254,254,254,253,253,252,254,255,255,255,255,255,255,253,254,255,254,253,254,254,253,253,254,0,255,255,255,255,253,254,254,255,253,253,254,254,255,255,255,254,254,0,0,255,255,255,255,255,255,255,255,254,254,254,254,254,255,255,255,255,255,255,0,0,254,254,0,0,255,1,0,254,253,251,253,1,255,0,1,3,3,0,1,3,15,55,101,98,98,99,99,99,100,99,99,99,101,101,99,100,100,100,101,100,100,99,99,100,100,99,101,100,99,100,100,102,100,99,99,99,99,99,99,101,101,103,103,101,102,99,99,100,100,100,100,99,100,102,101,98,97,99,99,99,100,99,100,99,98,103,91,47,14,3,1,0,0,1,0,255,255,0,0,255,0,0,255,250,255,255,254,4,6,2,255,255,255,0,255,254,252,251,1,4,0,254,255,1,0,1,0,0,255,0,0,1,0,255,255,1,1,255,255,0,255,0,0,255,1,1,0,254,255,255,255,0,0,1,1,1,0,0,0,0,255,0,255,0,1,255,0,255,255,1,0,254,254,0,255,0,1,0,1,1,0,255,255,1,0,254,1,6,5,1,0,1,1,0,0,1,253,252,254,255,1,1,8
253,254,0,254,253,250,4,0,255,255,255,254,254,255,254,254,255,253,253,253,254,254,254,254,253,253,255,255,255,254,254,254,254,254,255,254,254,255,254,253,253,253,253,254,255,255,254,254,254,254,255,254,254,254,254,254,255,253,253,254,254,0,255,0,1,255,0,254,255,255,254,254,254,254,254,253,255,255,255,255,254,253,254,254,254,0,0,0,255,0,255,255,255,253,254,0,254,254,2,1,1,1,3,4,18,63,104,99,100,100,100,100,98,98,99,100,99,98,97,97,99,100,101,102,100,101,100,99,99,100,101,101,101,101,101,101,99,99,100,99,99,100,100,100,100,100,99,100,100,100,100,100,98,97,98,99,100,99,99,97,97,97,97,98,99,100,100,101,101,105,88,45,12,3,0,0,0,255,255,255,1,0,0,255,254,253,253,250,253,254,254,4,5,2,1,0,255,0,255,254,252,251,0,2,255,255,1,1,1,1,0,1,0,255,0,0,0,0,255,0,0,255,0,0,255,254,255,255,0,0,255,255,255,255,255,0,255,0,0,0,255,0,255,0,255,0,0,0,0,0,0,255,0,0,0,255,255,255,0,2,1,0,1,1,0,0,255,1,1,255,1,7,4,1,1,0,0,0,0,0,252,250,254,0,0,2,7
255,255,1,255,254,251,5,1,0,254,254,255,254,254,253,254,255,0,254,254,255,255,254,254,254,253,253,253,255,254,254,254,254,254,254,254,253,254,255,254,253,254,254,254,254,255,0,255,255,254,0,255,255,0,255,255,255,254,254,254,254,255,255,255,255,0,255,0,255,0,0,0,0,254,253,253,254,253,0,0,255,255,254,253,253,254,0,255,255,255,254,255,254,254,253,2,255,0,5,2,1,1,3,5,22,70,104,99,100,102,102,101,100,100,100,100,99,99,97,98,100,100,101,101,103,104,102,100,101,102,100,100,100,101,101,102,100,101,103,103,102,103,103,102,100,99,99,101,102,103,102,99,99,99,99,100,102,101,99,100,98,99,99,99,98,99,101,100,98,104,84,40,11,3,0,0,0,255,254,254,255,255,255,255,254,254,255,251,253,255,254,3,5,3,1,1,255,0,0,253,251,252,0,0,255,0,255,0,0,0,1,1,0,255,255,254,0,0,0,255,255,0,0,0,255,254,253,255,0,0,1,0,0,255,255,1,0,255,255,0,0,0,0,0,0,0,0,0,255,254,255,255,255,255,255,254,255,254,0,0,1,1,1,0,0,1,255,255,0,0,3,8,6,2,255,254,254,255,0,1,253,249,253,255,1,3,6
253,252,2,255,252,254,1,255,254,254,253,254,253,254,253,254,254,254,254,254,253,253,253,254,254,254,253,253,254,254,253,253,255,254,254,253,253,254,254,254,253,253,254,254,254,254,0,0,255,255,0,0,255,254,255,254,253,254,255,0,0,0,255,255,254,255,254,254,254,255,0,1,0,255,253,253,0,254,255,0,1,0,255,255,255,255,0,255,254,255,255,255,254,254,252,0,255,255,5,2,255,0,2,4,21,73,99,100,100,100,100,100,100,101,102,101,100,100,98,97,99,101,100,102,103,103,102,101,101,102,101,99,99,100,99,99,100,101,100,102,102,103,102,101,99,99,99,100,101,103,103,101,102,103,103,102,101,103,101,99,99,100,99,98,97,99,100,99,99,102,80,38,10,1,1,1,0,1,1,1,1,0,1,1,0,1,255,252,252,255,255,4,5,3,1,0,0,0,255,253,250,251,254,0,1,1,255,0,0,1,1,1,0,1,1,0,254,254,1,255,0,1,1,0,255,255,254,255,255,255,0,0,255,0,1,1,255,0,0,0,0,0,255,254,255,0,0,0,0,255,0,0,0,0,255,0,255,255,1,254,0,0,0,0,0,1,0,1,254,255,1,5,6,2,0,255,255,0,0,255,254,247,0,1,254,255,3
252,252,0,0,254,253,3,2,0,254,253,253,253,255,255,253,253,253,254,254,254,253,253,253,254,255,255,255,255,255,255,254,254,254,253,255,255,254,253,254,254,254,254,254,254,0,255,255,254,0,1,0,255,254,254,253,255,254,255,255,255,0,255,255,254,255,254,254,255,0,0,0,0,255,254,254,255,0,0,0,0,255,254,254,0,255,2,1,1,0,255,255,255,253,251,254,255,254,4,4,1,0,1,5,22,75,108,108,107,107,106,105,105,103,102,102,100,100,99,100,100,100,99,99,99,100,97,99,100,99,97,98,98,99,99,97,98,100,100,102,101,100,100,101,99,99,99,100,100,100,101,103,103,104,103,101,100,99,99,98,98,98,98,98,98,99,100,100,97,101,78,36,10,4,2,1,0,0,2,255,0,1,255,255,0,0,255,252,250,254,0,5,5,1,0,0,255,255,254,253,250,252,255,0,255,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,2,0,0,1,0,0,0,1,0,0,255,255,0,0,1,1,1,2,0,255,255,255,255,0,1,1,2,254,0,0,0,1,1,1,1,1,255,0,255,255,255,255,0,1,1,2,2,0,1,1,5,4,2,0,255,0,0,0,0,253,251,255,1,0,255,1
253,253,251,254,254,253,2,2,0,255,254,253,255,253,254,254,254,253,254,254,255,255,254,253,255,253,254,254,255,255,254,254,255,0,254,254,254,254,254,255,0,255,255,254,255,0,0,254,255,255,255,255,255,254,255,255,255,0,255,255,1,0,254,254,0,0,255,254,254,255,255,0,255,255,254,0,255,255,0,255,255,254,254,255,255,255,255,255,255,254,255,255,255,254,253,0,0,0,3,4,2,1,2,6,18,64,106,110,112,115,118,117,115,114,113,112,110,109,106,107,108,106,102,102,103,103,102,102,102,100,99,98,97,100,101,100,99,100,100,101,101,102,102,103,102,103,103,103,98,98,101,103,103,103,103,100,100,98,99,99,98,99,100,100,99,99,100,99,97,105,74,33,11,6,3,2,0,255,0,254,254,254,254,255,0,0,255,252,254,2,0,4,5,3,0,254,253,253,255,253,250,251,1,5,3,1,0,1,1,0,2,1,1,1,3,5,6,5,3,4,4,4,3,4,4,3,2,1,2,4,1,1,1,3,5,4,3,2,1,0,1,3,2,2,2,3,2,0,1,3,3,3,4,4,5,6,7,5,3,4,5,1,2,2,3,3,3,1,1,2,3,3,3,0,0,0,1,1,0,255,252,250,1,0,255,255,3
0,251,254,254,254,254,1,1,254,254,254,255,254,255,254,254,255,255,255,254,255,255,255,255,255,255,254,253,254,254,254,0,255,254,254,255,254,254,254,255,0,255,255,255,255,0,255,254,255,255,255,255,255,254,255,254,255,255,255,0,255,255,254,253,255,255,255,255,0,0,0,254,254,255,255,255,255,255,255,255,255,255,255,255,254,255,254,254,255,255,254,254,0,0,250,0,0,1,4,3,1,0,1,5,13,43,71,78,81,84,86,89,93,96,98,105,110,111,111,112,113,113,114,115,115,113,111,110,109,109,107,105,104,105,106,105,102,103,102,102,104,104,102,103,104,104,105,101,102,101,102,103,103,103,102,102,100,99,100,100,102,102,102,101,98,98,99,99,97,102,68,30,8,3,1,1,1,1,255,255,255,254,253,254,255,0,254,250,252,4,1,4,4,2,1,0,255,254,255,253,250,249,1,5,4,4,2,3,5,1,2,2,255,255,255,254,253,253,254,254,252,253,254,254,252,253,255,0,254,255,254,254,255,253,250,249,250,250,249,251,251,251,252,251,250,250,250,250,250,249,251,249,247,247,248,247,247,248,247,246,246,248,247,246,246,248,249,250,250,251,253,0,4,255,255,0,1,2,1,0,252,246,1,0,1,2,4
252,251,255,255,255,255,2,2,253,253,253,253,254,254,254,254,254,254,254,254,255,255,254,254,254,254,254,255,255,254,253,255,254,255,254,254,254,254,253,253,254,254,255,0,255,255,255,254,254,254,255,255,255,0,255,255,255,0,0,255,255,255,255,254,255,255,255,255,255,255,0,0,255,0,0,255,0,0,255,255,255,255,255,255,254,254,254,253,254,255,254,255,0,1,252,255,0,255,3,3,0,0,0,3,9,21,33,34,35,36,38,41,44,46,49,54,56,60,63,66,68,71,75,77,81,86,90,91,94,99,103,106,107,109,111,110,110,112,112,110,110,110,111,111,112,114,112,110,107,107,107,105,105,106,105,105,104,103,105,105,105,105,104,102,100,99,99,99,96,101,66,28,8,2,1,1,1,0,255,255,255,255,255,0,0,0,255,250,252,3,1,5,3,2,1,1,0,255,255,254,252,248,250,249,249,248,249,249,248,246,249,248,247,246,245,245,245,245,245,246,248,248,247,247,247,248,249,248,247,247,248,246,247,247,246,246,245,245,247,248,246,246,248,248,248,246,246,247,249,249,249,246,246,248,248,249,248,248,248,248,248,247,248,247,248,249,248,249,250,250,251,253,3,255,255,255,0,0,0,255,255,248,2,1,2,3,6
251,252,255,255,255,255,1,3,255,252,252,252,254,254,254,254,254,253,254,254,254,254,253,254,254,254,254,255,255,255,253,253,253,255,255,254,254,254,254,253,253,254,254,255,255,255,255,254,254,255,255,254,254,255,255,255,255,0,255,255,254,255,255,255,254,254,254,255,255,255,0,255,0,0,254,254,255,255,255,254,254,255,255,0,254,254,255,255,254,254,254,255,255,1,254,254,0,254,2,3,1,0,0,0,3,9,13,13,13,12,14,15,16,18,16,19,20,20,23,26,28,29,29,31,34,37,40,41,42,47,52,56,57,58,61,63,68,73,77,79,81,86,89,93,97,104,108,111,109,110,110,110,111,112,113,114,114,112,117,118,118,117,113,110,110,109,109,111,111,104,62,25,9,3,1,1,1,2,1,255,0,0,0,0,0,0,255,251,253,255,255,5,3,1,0,0,0,255,255,255,254,251,249,248,247,248,250,249,251,251,250,250,249,249,250,250,249,247,248,249,249,249,251,251,253,254,252,251,251,253,252,251,250,250,251,252,251,249,250,252,251,252,252,252,252,252,250,251,252,253,252,252,253,253,253,254,253,252,251,251,252,251,251,251,252,253,251,251,251,252,252,255,1,0,0,255,0,0,0,0,1,250,1,0,2,2,6
251,253,252,252,254,255,0,0,255,253,254,253,254,254,254,254,254,252,253,253,253,254,254,254,254,254,254,254,0,0,255,253,253,254,255,255,254,254,253,254,253,254,255,254,254,254,254,254,254,255,254,254,255,254,254,254,255,255,0,255,255,255,255,254,253,253,254,254,255,255,255,255,255,0,255,254,254,254,255,0,255,255,0,0,253,255,255,254,253,253,253,254,255,252,255,253,255,255,3,3,0,1,0,1,1,3,5,4,5,5,5,5,5,6,5,6,6,5,7,6,7,8,8,9,11,10,11,11,12,13,17,19,18,18,20,21,23,29,31,32,32,35,38,40,43,49,53,59,62,69,76,81,84,88,93,98,100,98,105,108,109,111,111,110,112,114,116,111,107,91,51,22,8,4,1,0,0,1,1,255,0,255,255,255,0,0,254,249,251,252,254,4,3,0,0,1,1,1,0,255,253,254,254,251,251,252,253,253,254,254,253,254,255,255,0,0,254,254,254,254,253,252,253,254,255,255,253,254,254,255,254,255,255,253,254,255,255,254,253,253,254,254,254,253,255,255,254,254,253,255,0,255,1,1,0,0,0,255,255,254,252,253,254,0,255,254,254,254,255,255,255,1,0,1,0,255,255,0,0,0,255,250,0,0,2,3,8
252,253,253,254,254,255,2,0,254,254,254,254,254,254,254,253,253,252,254,253,255,254,255,255,255,255,254,255,0,255,255,253,253,253,253,254,254,254,254,253,253,254,254,254,255,254,254,254,253,253,255,254,254,254,254,254,255,255,255,255,254,255,255,254,254,253,254,255,255,254,255,255,0,255,255,254,253,254,0,0,255,0,255,255,254,255,255,255,254,255,255,254,255,253,254,255,255,0,2,3,1,1,0,0,2,2,3,2,2,2,2,2,2,3,2,2,3,3,1,2,3,3,3,4,4,3,3,3,3,4,5,6,5,5,5,6,7,9,9,11,11,12,12,11,12,14,17,20,23,28,34,38,39,43,47,53,58,61,67,72,78,84,86,89,93,96,98,95,89,73,39,16,6,3,2,0,0,1,1,0,0,255,255,255,255,255,255,250,251,253,254,4,4,1,0,1,1,1,0,255,254,254,255,254,254,254,254,255,255,255,255,254,0,1,0,0,0,0,0,255,254,254,255,255,255,0,255,255,254,255,254,0,0,255,255,0,255,0,255,255,255,255,255,254,255,255,255,0,255,255,255,255,1,1,1,0,0,0,0,0,255,255,0,0,255,255,255,255,255,255,255,0,0,0,0,0,255,255,0,0,253,251,255,0,0,3,7
253,253,254,255,253,254,3,254,254,254,253,253,254,254,253,253,252,252,254,254,254,255,255,255,254,254,255,0,0,255,254,253,254,254,253,253,254,255,254,254,252,254,254,255,255,255,254,254,254,254,255,0,254,254,254,255,255,255,255,255,254,254,255,254,253,254,255,0,0,255,0,255,255,255,255,255,255,254,255,255,254,255,255,254,254,255,255,255,255,0,0,255,255,253,253,254,0,0,2,2,2,0,255,0,1,1,3,2,1,1,0,1,2,2,1,0,1,2,1,1,3,2,2,2,2,2,1,0,1,2,2,3,2,2,2,2,2,3,2,4,5,6,5,3,4,4,6,7,9,10,12,13,13,14,17,20,23,25,31,34,41,44,49,53,58,62,65,67,65,56,32,14,5,2,1,0,1,0,0,0,255,255,0,255,255,255,254,251,253,0,0,5,6,2,255,0,1,0,0,0,0,254,0,0,255,255,255,255,0,255,255,254,0,0,255,0,0,0,255,254,254,255,255,255,0,0,255,255,255,255,255,255,0,255,0,0,255,255,0,255,255,255,0,254,254,254,255,0,0,255,254,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,253,251,254,2,1,0,5
